subject_id,year_in_study,record_date,activity_level,activity,activity_other,frequency,pace,grade,surface_asphalt,surface_concrete,surface_dirt,surface_grass,surface_rocky,surface_sand,surface_varied,surface_other,surface_other_specify,total_time,total_time_units
grls09ZIN1OO,6,2021-01,Very active,Active indoor play,,More than daily,Run,Flat,0,0,0,0,0,0,0,1,carpet,6,Year
grls09ZIN1OO,6,2021-01,Very active,Agility training/drills,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,6,Year
grls09ZIN1OO,6,2021-01,Very active,Other,animal-assisted therapy,Monthly,Average walk,Flat,0,0,0,0,0,0,0,1,flooring,2,Year
grls09ZIN1OO,6,2021-01,Very active,Other,active outdoor play,More than daily,Run,Moderate,0,0,1,1,0,0,0,0,,6,Year
grls09ZIN1OO,6,2021-01,Very active,"On leash (obedience training, walking or running)",,More than daily,Average walk,Moderate,1,1,0,0,1,0,0,0,,6,Year
grls09ZIN1OO,7,2021-12,Very active,Active indoor play,,Daily,Run,Flat,0,0,0,0,0,0,0,1,carpet and wood floors,7,Year
grls09ZIN1OO,7,2021-12,Very active,Agility training/drills,,Monthly,Run,Flat,0,0,0,1,0,0,0,0,,7,Year
grls09ZIN1OO,7,2021-12,Very active,Other,animal-assisted therapy,Weekly,Average walk,Flat,0,0,0,0,0,0,1,0,,3,Year
grls09ZIN1OO,7,2021-12,Very active,Other,active outdoor play,Daily,Run,Flat,0,0,0,1,0,0,0,0,,7,Year
grls09ZIN1OO,7,2021-12,Very active,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,1,1,1,0,0,0,0,,7,Year
grls09ZIN1OO,8,2022-12,Moderate,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Moderate,0,1,0,0,0,0,0,0,,8,Year
grls0B5181FF,3,2017-05,Moderate,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Flat,0,1,0,0,0,0,0,0,,4.0,Year
grls0B5181FF,4,2018-04,Very active,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,0,0,0,0,0,1,0,,5.0,Year
grls0B5181FF,5,2019-04,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,1,0,0,0,0,0,0,,7.0,Year
grls0B5181FF,6,2020-06,Moderate,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Flat,1,1,1,1,0,0,1,0,,7.0,Year
grls0B5181FF,7,2021-05,Very active,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Flat,1,1,1,0,0,0,0,0,,7,Year
grls0B5181FF,8,2022-05,Very active,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Flat,1,1,0,1,0,0,0,0,,9,Year
grls0BWF4BDD,3,2016-09,Moderate,Fetch outside - ground retrieval,,Daily,Average walk,Moderate,1,1,0,1,0,0,0,0,,10.0,Month
grls0BWF4BDD,4,2017-09,Moderate,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Flat,0,1,0,0,0,0,1,0,,12.0,Month
grls0BWF4BDD,4,2017-09,Moderate,Active indoor play,,Daily,Slow walk,Flat,0,0,0,0,0,0,1,0,,12.0,Month
grls0BWF4BDD,5,2018-09,Moderate,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Moderate,0,1,0,0,0,0,0,0,,12.0,Month
grls0BWF4BDD,6,2019-09,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Moderate,1,0,0,0,0,0,0,0,,7.0,Year
grls0BWF4BDD,7,2020-09,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,1,0,0,0,0,0,0,0,,12,Month
grls0BWF4BDD,7,2020-09,Moderate,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,1,0,0,0,0,,16,Month
grls0BWF4BDD,8,2021-09,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,vinyl floor ,9,Year
grls0BWF4BDD,8,2021-09,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Moderate,0,0,0,1,0,0,0,0,,9,Year
grls0BWF4BDD,8,2021-09,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,0,0,0,0,0,1,0,,9,Year
grls0C1YSGAA,3,2017-11,Moderate,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Moderate,1,0,0,0,0,0,0,0,,4.0,Year
grls0C1YSGAA,4,2018-11,Moderate,Other,active play with other dogs,More than daily,Average walk,Flat,0,0,0,0,0,0,1,0,,3.0,Year
grls0C1YSGAA,5,2019-11,Little,"Off leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,1,0,0,0,0,0,1,0,,6.0,Year
grls0C1YSGAA,6,2020-11,Little,"Off leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,1,0,0,0,0,0,1,0,,1,Year
grls0C1YSGAA,6,2020-11,Little,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,0,0,0,0,0,0,0,,1,Year
grls0C1YSGAA,7,2021-11,Little,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,0,0,0,0,0,0,0,,8,Year
grls0C1YSGAA,8,2022-11,Little,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,0,0,0,0,0,0,0,,8,Year
grls0C4FQC88,3,2017-08,Little,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,1,0,,4.0,Year
grls0C4FQC88,4,2018-08,Little,Active indoor play,,More than daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,hardwood floors,5.0,Year
grls0C4FQC88,4,2018-08,Little,Fetch outside - air retrieval,,Monthly,Brisk walk,Moderate,0,0,0,1,0,0,0,0,,5.0,Year
grls0C4FQC88,4,2018-08,Little,Fetch outside - ground retrieval,,Monthly,Brisk walk,Moderate,0,0,0,1,0,0,0,0,,5.0,Year
grls0C4FQC88,5,2019-08,Little,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,hardwood,5.0,Year
grls0C4FQC88,5,2019-08,Little,"Off leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,1,0,1,0,0,0,0,,5.0,Year
grls0C4FQC88,6,2020-08,Little,Active indoor play,,Daily,Brisk walk,,0,0,0,0,0,0,1,0,,14,Month
grls0C4FQC88,7,2021-08,Little,Active indoor play,,Weekly,Average walk,Flat,0,0,0,0,0,0,0,1,hard wood and carpet,7,Year
grls0C4FQC88,8,2022-08,Little,Active indoor play,,Weekly,Average walk,Flat,0,0,0,0,0,0,0,1,hardwood,4,Month
grls0CSZ8WSS,3,2015-12,Very active,Agility training/drills,,Weekly,Jog,Flat,0,0,0,0,0,0,0,1,rubber training mats,6.0,Month
grls0CSZ8WSS,3,2015-12,Very active,Fetch outside - ground retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,2.0,Month
grls0CSZ8WSS,3,2015-12,Very active,"Off leash (obedience training, walking or running)",,More than daily,Brisk walk,Steep,0,0,0,1,0,0,0,0,,12.0,Month
grls0CSZ8WSS,3,2015-12,Very active,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,rubber floor mats,12.0,Month
grls0CSZ8WSS,3,2015-12,Very active,Active indoor play,,More than daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,rubber floor mats and/or carpet,12.0,Month
grls0CSZ8WSS,4,2016-11,Very active,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,carpet,8.0,Month
grls0CSZ8WSS,4,2016-11,Very active,Agility training/drills,,Weekly,Run,Flat,0,0,0,0,0,0,0,1,padded training surface,4.0,Month
grls0CSZ8WSS,4,2016-11,Very active,Fetch outside - ground retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,4.0,Month
grls0CSZ8WSS,4,2016-11,Very active,"Off leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,0,0,0,0,0,0,1,0,,4.0,Month
grls0CSZ8WSS,4,2016-11,Very active,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,0,0,0,0,0,0,1,0,,12.0,Month
grls0CSZ8WSS,5,2017-11,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,0,0,1,0,0,0,0,,12.0,Month
grls0CSZ8WSS,6,2018-11,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,0,0,1,0,0,0,0,,2.0,Year
grls0CSZ8WSS,7,2019-11,Moderate,Active indoor play,,More than daily,Average walk,Flat,0,0,0,0,0,0,1,0,,12.0,Month
grls0CSZ8WSS,7,2019-11,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,0,0,0,1,0,0,0,0,,12.0,Month
grls0CSZ8WSS,8,2020-11,Moderate,Active indoor play,,More than daily,Average walk,Flat,0,0,0,0,0,0,1,0,,8,Year
grls0CSZ8WSS,8,2020-11,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Brisk walk,Moderate,0,0,0,1,0,0,0,0,,8,Year
grls0CSZ8WSS,8,2020-11,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,0,0,1,1,0,0,0,0,,8,Year
grls0CXB5W99,3,2018-01,Very active,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,0,0,0,0,1,0,,10.0,Month
grls0CXB5W99,4,2019-01,Very active,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,0,1,0,0,0,0,,10.0,Month
grls0CXB5W99,4,2019-01,Very active,Active indoor play,,More than daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,carpeting,12.0,Month
grls0CXB5W99,4,2019-01,Very active,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,1,0,0,0,0,0,0,,8.0,Month
grls0CXB5W99,5,2020-01,Moderate,Fetch outside - air retrieval,,Weekly,Brisk walk,Flat,0,0,1,0,0,0,0,0,,4.0,Year
grls0CXB5W99,6,2021-01,Very active,Fetch outside - air retrieval,,Weekly,Run,Flat,0,0,1,1,0,0,0,0,,5,Year
grls0CXB5W99,6,2021-01,Very active,Other,hiking,Weekly,Average walk,Steep,0,0,1,0,1,1,0,0,,6,Year
grls0CXB5W99,7,2022-01,Moderate,Fetch outside - ground retrieval,,Daily,Jog,Flat,0,1,0,1,0,0,0,0,,5,Year
grls0CXB5W99,8,2023-02,Moderate,Fetch outside - ground retrieval,,Daily,Jog,Flat,0,0,0,1,0,0,0,0,,6,Year
grls0D3MFXFF,3,2017-06,Moderate,Active indoor play,,Daily,Brisk walk,Flat,0,1,0,0,0,0,0,0,,4.0,Year
grls0D3MFXFF,3,2017-06,Moderate,Fetch outside - ground retrieval,,Weekly,Brisk walk,Moderate,0,1,0,1,0,0,0,0,,3.0,Year
grls0D3MFXFF,4,2018-06,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,1,0,,5.0,Year
grls0D3MFXFF,4,2018-06,Moderate,Fetch outside - air retrieval,,Monthly,Brisk walk,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grls0D3MFXFF,4,2018-06,Moderate,Fetch outside - ground retrieval,,Monthly,Jog,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grls0D3MFXFF,5,2019-06,Moderate,Fetch outside - ground retrieval,,Weekly,Average walk,Moderate,0,0,0,1,0,0,0,0,,6.0,Year
grls0D3MFXFF,5,2019-06,Moderate,Fetch outside - air retrieval,,Weekly,Average walk,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grls0D3MFXFF,5,2019-06,Moderate,Active indoor play,,Weekly,Average walk,Flat,0,1,0,0,0,0,0,1,carpet,6.0,Year
grls0D3MFXFF,6,2020-06,Moderate,Active indoor play,,Daily,Slow walk,Flat,0,0,0,0,0,0,0,1,carpet,3.0,Month
grls0D3MFXFF,6,2020-06,Moderate,Fetch outside - ground retrieval,,Weekly,Average walk,Flat,0,1,0,1,0,0,0,0,,7.0,Month
grls0D3MFXFF,7,2021-06,Little,Fetch outside - ground retrieval,,Weekly,Slow walk,Flat,0,0,0,1,0,0,0,0,,8,Year
grls0D3MFXFF,7,2021-06,Little,Fetch outside - air retrieval,,Weekly,Slow walk,Flat,0,0,0,1,0,0,0,0,,8,Year
grls0D3MFXFF,8,2022-06,Little,Fetch outside - ground retrieval,,Weekly,Slow walk,Flat,0,0,0,1,0,0,0,0,,8,Year
grls0D3MFXFF,8,2022-06,Little,"On leash (obedience training, walking or running)",,Weekly,Slow walk,Flat,1,0,0,1,0,0,0,0,,8,Year
grls0ENG5Y66,3,2016-03,Moderate,"Off leash (obedience training, walking or running)",,More than daily,Average walk,Moderate,0,0,0,0,0,0,1,0,,11.0,Month
grls0ENG5Y66,4,2017-03,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,0,0,0,0,0,1,0,,1.0,Year
grls0ENG5Y66,5,2018-03,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,1,0,1,0,0,0,0,,6.0,Year
grls0ENG5Y66,6,2019-04,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,0,0,0,0,0,1,0,,7.0,Year
grls0EZB9OCC,3,2015-09,Moderate,Active indoor play,,Weekly,Brisk walk,Flat,0,0,0,0,0,0,0,1,rubber,2.0,Year
grls0EZB9OCC,3,2015-09,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,1,0,1,0,0,0,0,,3.0,Year
grls0EZB9OCC,4,2016-08,Moderate,Fetch outside - ground retrieval,,Daily,Average walk,Flat,0,0,0,1,0,0,0,0,,4.0,Year
grls0EZB9OCC,5,2017-08,Moderate,Active indoor play,,More than daily,Average walk,Moderate,0,1,0,1,0,0,0,0,,6.0,Month
grls0EZB9OCC,5,2017-08,Moderate,Fetch outside - ground retrieval,,Daily,Jog,Moderate,0,0,0,1,0,0,0,0,,2.0,Month
grls0EZB9OCC,5,2017-08,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Average walk,Moderate,0,0,1,1,1,0,1,0,,1.0,Month
grls0EZB9OCC,6,2018-09,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,0,0,1,0,0,0,0,,6.0,Year
grls0EZB9OCC,7,2019-09,Little,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,1,0,,8.0,Year
grls0EZB9OCC,8,2020-09,Moderate,"Off leash (obedience training, walking or running)",,Monthly,Average walk,Flat,0,0,0,1,0,0,0,0,,9,Year
grls0F3UPZPP,3,2017-08,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,0,1,0,0,0,0,0,,3.0,Year
grls0F3UPZPP,4,2018-08,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,1,0,0,0,0,0,,5.0,Year
grls0F3UPZPP,5,2019-08,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,1,0,0,0,0,0,0,0,,5.0,Year
grls0F3UPZPP,5,2019-08,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Brisk walk,Flat,0,0,0,0,0,1,0,0,,5.0,Year
grls0F3UPZPP,5,2019-08,Moderate,"On leash (obedience training, walking or running)",,Daily,Jog,Moderate,0,0,0,0,0,0,1,0,,5.0,Year
grls0F3UPZPP,7,2021-09,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,0,1,0,0,1,1,0,,7,Year
grls0F3UPZPP,7,2021-09,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,0,1,1,0,1,1,0,,7,Year
grls0FZYUVOO,4,2019-05,Moderate,"Off leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,0,0,1,0,0,0,0,,6.0,Year
grls0FZYUVOO,5,2020-07,Moderate,Fetch outside - air retrieval,,Monthly,Jog,Flat,0,0,0,1,0,0,0,0,,7,Year
grls0FZYUVOO,5,2020-07,Moderate,Fetch outside - ground retrieval,,Weekly,Jog,Flat,0,0,0,1,0,0,0,0,,7,Year
grls0FZYUVOO,5,2020-07,Moderate,"Off leash (obedience training, walking or running)",,More than daily,Run,Flat,0,0,0,1,0,0,0,0,,7,Year
grls0FZYUVOO,5,2020-07,Moderate,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Flat,1,0,0,0,0,0,0,0,,7,Year
grls0FZYUVOO,6,2021-07,Moderate,"Off leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,0,0,0,0,0,1,0,,8,Year
grls0FZYUVOO,6,2021-07,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,0,0,0,0,0,1,0,,8,Year
grls0FZYUVOO,7,2022-08,Little,"Off leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,0,1,0,0,0,0,,9,Year
grls0FZYUVOO,7,2022-08,Little,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,1,1,0,0,0,0,0,0,,9,Year
grls0G7VYQ55,3,2016-02,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Moderate,0,0,0,0,0,0,1,0,,4.0,Year
grls0G7VYQ55,4,2017-02,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,1,0,0,0,0,0,0,,12.0,Month
grls0G7VYQ55,5,2018-02,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Moderate,0,0,0,0,0,0,1,0,,6.0,Year
grls0G7VYQ55,6,2019-02,Moderate,Active indoor play,,More than daily,Run,Flat,0,0,0,0,0,0,0,1,"carpet, wood floor",12.0,Month
grls0G7VYQ55,7,2020-02,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,1,0,0,0,0,0,0,,8.0,Year
grls0G7VYQ55,8,2021-02,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,0,0,0,0,0,0,1,0,,9,Year
grls0G7VYQ55,8,2021-02,Moderate,Active indoor play,,More than daily,Jog,Flat,0,0,0,0,0,0,1,0,,9,Year
grls0G7VYQ55,8,2021-02,Moderate,"Off leash (obedience training, walking or running)",,More than daily,Run,Flat,0,0,0,1,0,0,0,0,,9,Year
grls0HAV8G99,3,2017-07,Little,Active indoor play,,More than daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,"carpet, tile",4.0,Year
grls0HAV8G99,3,2017-07,Little,Fetch outside - ground retrieval,,Rarely,Jog,Flat,0,0,0,1,0,0,0,0,,4.0,Year
grls0HAV8G99,3,2017-07,Little,"On leash (obedience training, walking or running)",,Rarely,Average walk,Flat,1,1,1,1,0,0,0,0,,4.0,Year
grls0HAV8G99,4,2018-07,Little,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,"carpet, wood floor",5.0,Year
grls0HAV8G99,5,2019-07,Little,Active indoor play,,More than daily,Jog,Flat,0,0,0,0,0,0,0,1,"carpet, wood floor, tile",6.0,Year
grls0HAV8G99,5,2019-07,Little,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,1,1,1,1,0,0,0,0,,5.0,Month
grls0HAV8G99,6,2020-07,Little,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,"carpet, wood floor, tile floor",7,Year
grls0HAV8G99,6,2020-07,Little,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Moderate,1,1,0,1,0,0,0,0,,1,Year
grls0HAV8G99,7,2021-07,Little,Active indoor play,,Weekly,Brisk walk,Flat,0,0,0,0,0,0,1,0,,8,Year
grls0HAV8G99,7,2021-07,Little,"On leash (obedience training, walking or running)",,Weekly,Average walk,Moderate,0,1,0,1,0,0,0,0,,6,Year
grls0HJ94YAA,3,2017-04,Moderate,Active indoor play,,More than daily,Brisk walk,Flat,0,0,0,0,0,0,1,0,,4.0,Year
grls0HJ94YAA,3,2017-04,Moderate,Agility training/drills,,Weekly,Jog,Flat,0,0,0,0,0,0,0,1,wood covered by foam mats,2.0,Year
grls0HJ94YAA,3,2017-04,Moderate,"Off leash (obedience training, walking or running)",,More than daily,Jog,Moderate,0,0,0,0,0,0,1,0,,4.0,Year
grls0HJ94YAA,3,2017-04,Moderate,"Off leash (obedience training, walking or running)",,More than daily,Run,Moderate,0,0,0,1,0,0,0,0,,4.0,Year
grls0HJ94YAA,3,2017-04,Moderate,"Off leash (obedience training, walking or running)",,More than daily,Average walk,Moderate,0,0,0,1,0,0,0,0,,4.0,Year
grls0HJ94YAA,3,2017-04,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Slow walk,Flat,0,0,0,0,0,0,0,1,wood covered by mats,2.0,Year
grls0HJ94YAA,3,2017-04,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,1,0,0,0,0,0,0,,2.0,Year
grls0HJ94YAA,4,2018-04,Moderate,Active indoor play,,More than daily,Brisk walk,Flat,0,1,0,0,0,0,0,0,,5.0,Year
grls0HJ94YAA,4,2018-04,Moderate,Agility training/drills,,Weekly,Jog,Flat,0,0,0,0,0,0,0,1,wood,3.0,Year
grls0HJ94YAA,4,2018-04,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,0,0,0,0,1,0,,3.0,Year
grls0HJ94YAA,4,2018-04,Moderate,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Flat,0,0,0,0,0,0,1,0,,3.0,Year
grls0HJ94YAA,4,2018-04,Moderate,Other,"active outdoor play, active play with other dogs",Daily,Run,Moderate,0,0,0,1,0,0,0,0,,5.0,Year
grls0HJ94YAA,5,2019-05,Moderate,Active indoor play,,More than daily,Brisk walk,Flat,0,1,0,0,0,0,0,1,ceramic tile or wood,6.0,Year
grls0HJ94YAA,5,2019-05,Moderate,Agility training/drills,,Weekly,Jog,Flat,0,0,0,0,0,0,0,1,wood,4.0,Year
grls0HJ94YAA,5,2019-05,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,0,1,0,0,0,0,,4.0,Year
grls0HJ94YAA,5,2019-05,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,0,0,0,0,0,0,1,wood or grass,4.0,Year
grls0HJ94YAA,6,2020-05,Moderate,Active indoor play,,More than daily,Jog,Flat,0,0,0,0,0,0,0,1,porcelain tile,7.0,Year
grls0HJ94YAA,6,2020-05,Moderate,Agility training/drills,,Monthly,Jog,Flat,0,0,0,0,0,0,0,1,wood,5.0,Year
grls0HJ94YAA,6,2020-05,Moderate,"Off leash (obedience training, walking or running)",,Daily,Jog,Moderate,0,0,0,0,0,0,0,1,"grass, wood",7.0,Year
grls0HJ94YAA,6,2020-05,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,0,0,0,0,0,0,1,"grass, cement, wood",5.0,Year
grls0HJ94YAA,6,2020-05,Moderate,Other,active play with other dogs,Daily,Run,Moderate,0,0,0,1,0,0,0,0,,7.0,Year
grls0HJ94YAA,7,2021-04,Moderate,Active indoor play,,More than daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,porcelain tile,7,Year
grls0HJ94YAA,7,2021-04,Moderate,Agility training/drills,,Weekly,Jog,Flat,0,0,0,0,0,0,1,0,,7,Year
grls0HJ94YAA,7,2021-04,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,0,0,0,0,0,1,0,,7,Year
grls0HJ94YAA,7,2021-04,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,0,0,0,0,1,0,,7,Year
grls0HJ94YAA,7,2021-04,Moderate,Other,"active outdoor play, active play with other dogs",More than daily,Run,Moderate,0,0,0,1,0,0,0,0,,7,Year
grls0HJ94YAA,8,2022-04,Moderate,Active indoor play,,More than daily,Brisk walk,Flat,0,0,0,0,0,0,1,0,,8,Year
grls0HJ94YAA,8,2022-04,Moderate,Agility training/drills,,Monthly,Jog,Flat,0,0,0,0,0,0,0,1,rubber mat,8,Year
grls0HJ94YAA,8,2022-04,Moderate,"Off leash (obedience training, walking or running)",,More than daily,Brisk walk,Moderate,0,0,0,0,0,0,1,0,,8,Year
grls0HJ94YAA,8,2022-04,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Moderate,0,0,0,0,0,0,1,0,,8,Year
grls0HJ94YAA,8,2022-04,Moderate,Other,active outdoor play,More than daily,Run,Moderate,0,0,0,1,0,0,0,0,,8,Year
grls0IBIS0GG,3,2015-06,Very active,Fetch outside - air retrieval,,Daily,Run,Flat,0,0,0,1,0,0,0,0,,3.0,Year
grls0IBIS0GG,3,2015-06,Very active,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,0,1,0,0,0,0,,3.0,Year
grls0IBIS0GG,3,2015-06,Very active,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Moderate,1,1,0,0,0,0,0,0,,4.0,Year
grls0IBIS0GG,4,2016-06,Very active,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Moderate,0,1,0,1,0,0,0,0,,5.0,Year
grls0IBIS0GG,5,2017-06,Very active,Fetch outside - air retrieval,,Daily,Run,Flat,0,1,0,1,0,0,0,0,,5.0,Year
grls0IBIS0GG,5,2017-06,Very active,Fetch outside - ground retrieval,,Daily,Run,Flat,0,1,0,1,0,0,0,0,,5.0,Year
grls0IBIS0GG,5,2017-06,Very active,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Moderate,0,1,0,0,0,0,0,0,,6.0,Year
grls0IBIS0GG,6,2018-07,Very active,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,1,0,,7.0,Year
grls0IBIS0GG,6,2018-07,Very active,Fetch outside - air retrieval,,Daily,Run,Flat,0,0,0,1,0,0,0,0,,7.0,Year
grls0IBIS0GG,6,2018-07,Very active,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,0,1,0,0,0,0,,7.0,Year
grls0IBIS0GG,6,2018-07,Very active,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Moderate,0,1,0,0,0,0,0,0,,7.0,Year
